,x,y
0,0.0,10.900509244226722
1,0.014028056112224449,10.966021664515779
2,0.028056112224448898,10.900983137722859
3,0.04208416833667335,11.073925326897426
4,0.056112224448897796,10.869107971519472
5,0.07014028056112225,11.121170836772727
6,0.0841683366733467,10.868630678492746
7,0.09819639278557114,10.943122212364873
8,0.11222444889779559,11.087142908059855
9,0.12625250501002006,11.054972824623738
10,0.1402805611222445,11.010701954106606
11,0.15430861723446893,10.861890256012519
12,0.1683366733466934,10.88646162572252
13,0.18236472945891785,11.037161915253757
14,0.1963927855711423,10.920292477648536
15,0.21042084168336672,10.98815873615975
16,0.22444889779559118,10.881881171179831
17,0.23847695390781565,10.958395592741203
18,0.2525050100200401,10.953646642361758
19,0.2665330661322645,10.933773184373953
20,0.280561122244489,10.922746664389658
21,0.29458917835671344,10.976926383719464
22,0.30861723446893785,10.927095568651993
23,0.3226452905811623,10.943865949445955
24,0.3366733466933868,10.950245453966804
25,0.35070140280561124,10.795457074487848
26,0.3647294589178357,10.803912075584808
27,0.3787575150300601,10.756657207208429
28,0.3927855711422846,10.893646137086805
29,0.40681362725450904,10.779386104040707
30,0.42084168336673344,10.800028307471385
31,0.4348697394789579,10.80244727296791
32,0.44889779559118237,10.930184163991392
33,0.46292585170340683,10.854677046991007
34,0.4769539078156313,10.712703428628219
35,0.4909819639278557,10.655730981925828
36,0.5050100200400802,10.758321312937616
37,0.5190380761523046,10.811656730727906
38,0.533066132264529,10.849234595165733
39,0.5470941883767535,10.625442672328994
40,0.561122244488978,10.84131575990385
41,0.5751503006012024,10.877515538768655
42,0.5891783567134269,10.881867518816463
43,0.6032064128256514,10.729647806999383
44,0.6172344689378757,10.78752223774743
45,0.6312625250501002,10.805757368222348
46,0.6452905811623246,10.593870909899458
47,0.6593186372745491,10.725526652349075
48,0.6733466933867736,10.829164290629489
49,0.687374749498998,10.623250124408974
50,0.7014028056112225,10.713266917716261
51,0.7154308617234469,10.645037674686987
52,0.7294589178356714,10.577045580947173
53,0.7434869739478958,10.608441151118019
54,0.7575150300601202,10.543243034667906
55,0.7715430861723447,10.569779205801618
56,0.7855711422845691,10.687939840240432
57,0.7995991983967936,10.676216092298658
58,0.8136272545090181,10.414543319017776
59,0.8276553106212425,10.61924345476761
60,0.8416833667334669,10.452132190485703
61,0.8557114228456913,10.453748644698907
62,0.8697394789579158,10.507356440527982
63,0.8837675350701403,10.572821379216135
64,0.8977955911823647,10.592052179575068
65,0.9118236472945892,10.353863026829798
66,0.9258517034068137,10.521054283104665
67,0.9398797595190381,10.494693085830852
68,0.9539078156312626,10.503389025802907
69,0.9679358717434869,10.584936002800546
70,0.9819639278557114,10.589626464639299
71,0.9959919839679359,10.541308798500797
72,1.0100200400801604,10.343397047430217
73,1.0240480961923848,10.363857129245371
74,1.0380761523046091,10.446836374564397
75,1.0521042084168337,10.465340194521296
76,1.066132264529058,10.457336319409038
77,1.0801603206412826,10.246600320256645
78,1.094188376753507,10.364700910915014
79,1.1082164328657316,10.304501263093684
80,1.122244488977956,10.284475645493941
81,1.1362725450901803,10.372639148494967
82,1.1503006012024048,10.31251675269094
83,1.1643286573146292,10.246324956220175
84,1.1783567134268538,10.310845732861699
85,1.1923847695390781,10.309637356744457
86,1.2064128256513027,10.275024318300977
87,1.220440881763527,10.282701428103268
88,1.2344689378757514,10.21306698215095
89,1.248496993987976,10.137044066384677
90,1.2625250501002003,10.207794136708943
91,1.276553106212425,10.138831330933257
92,1.2905811623246493,10.068224272356925
93,1.3046092184368738,10.095110823228154
94,1.3186372745490982,10.082939865321176
95,1.3326653306613228,10.051631852092513
96,1.346693386773547,10.087335872482013
97,1.3607214428857715,9.963347009919024
